elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
1992.387,-1.0252425,-0.026999500000000003,21.690258,0.3756425,0.185371,0.0291255,0.0025125,0.026612999999999998,0.1562455,0.1828585,399.05135,0.17032701532514324,0.021337513249348516,101.0,0
1993.387,-1.02603,-0.029198,21.692719,0.37515,0.185535,0.029142,0.002561,0.026581,0.156393,0.182974,399.217547,0.16996176323899895,0.019147340089444187,102.0,0
1994.387,-1.0305255,-0.027623,21.690224999999998,0.3754455,0.185337,0.02912,0.0025599999999999998,0.02656,0.156217,0.182777,398.9134415,0.17001881985430617,0.019489470558184285,103.0,0
1995.387,-1.035021,-0.026048,21.687731,0.375741,0.185139,0.029098,0.002559,0.026539,0.15604099999999999,0.18258,398.609336,0.1700760051780931,0.019832372805836718,104.0,0
1996.387,-1.0301985,-0.027006000000000002,21.688599,0.3771315,0.185375,0.0290255,0.0024995,0.026526,0.15634949999999997,0.1828755,399.0649035,0.16965727643979392,0.017321535828601187,105.0,0
1997.387,-1.025376,-0.027964,21.689467,0.378522,0.185611,0.028953,0.00244,0.026513,0.156658,0.183171,399.520471,0.16924019686069744,0.014820587759216464,106.0,0
1998.387,-1.0255065,-0.027498,21.6901085,0.3778865,0.185556,0.028934500000000002,0.0024795,0.026455,0.1566215,0.1830765,399.7626955,0.16890932018068927,0.01283654098362641,107.0,0
1999.387,-1.025637,-0.027032,21.69075,0.377251,0.185501,0.028916,0.002519,0.026397,0.156585,0.182982,400.00492,0.16857828924680368,0.010851569250411197,108.0,0
2000.387,-1.02649,-0.0257195,21.6909795,0.378465,0.1857125,0.0289225,0.002569,0.026353500000000002,0.15678999999999998,0.18314350000000001,399.9589505,0.1680804382904631,0.00786628910124021,109.0,0
2001.387,-1.027343,-0.024407,21.691209,0.379679,0.185924,0.028929,0.002619,0.02631,0.156995,0.183305,399.912981,0.1675838874875793,0.004888805105226934,110.0,0
2002.387,-1.0308834999999998,-0.018432,21.690177,0.3776985,0.185532,0.0288775,0.0026165,0.026261,0.1566545,0.1829155,400.084299,0.1676353527325884,0.005197407855389802,111.0,0
2003.387,-1.034424,-0.012457,21.689145,0.375718,0.18514,0.028825999999999997,0.002614,0.026212,0.156314,0.182526,400.255617,0.16768704219044875,0.005507355060485386,112.0,0
2004.387,-1.0363015,-0.013874000000000001,21.689897000000002,0.37879450000000003,0.18514049999999999,0.0287875,0.0025375,0.02625,0.15635300000000002,0.18260300000000002,399.426941,0.16788825357841822,0.006713885558503385,113.0,0
2005.387,-1.038179,-0.015291,21.690649,0.381871,0.185141,0.028749,0.002461,0.026288,0.156392,0.18268,398.598265,0.1680893646135057,0.007919814307217665,114.0,0
2006.387,-1.0375515,-0.007937,21.687254000000003,0.3808735,0.18535649999999998,0.028918,0.0024995,0.026418499999999998,0.15643849999999998,0.182857,398.8407195,0.1688735901099147,0.01262229157895356,115.0,0
2007.387,-1.036924,-0.000583,21.683859,0.379876,0.185572,0.029087,0.002538,0.026549,0.15648499999999999,0.18303399999999997,399.083174,0.16965734953925593,0.017321974157322062,116.0,0
2008.387,-1.0325929999999999,-0.0040945,21.6846465,0.3794825,0.185686,0.029078,0.002534,0.026543999999999998,0.15660799999999997,0.18315199999999998,399.58648,0.16949217477922723,0.01633153128284781,117.0,0
2009.387,-1.028262,-0.007606,21.685434,0.379089,0.1858,0.029069,0.00253,0.026539,0.15673099999999998,0.18327,400.089786,0.16932725927060208,0.015342642966135633,118.0,0
2010.387,-1.028229,-0.0001565000000000004,21.686123000000002,0.380172,0.185325,0.028889,0.002476,0.026413,0.15643599999999996,0.18284899999999998,399.30123449999996,0.16884113093449762,0.012427655552253114,119.0,0
2011.387,-1.028196,0.007293,21.686812,0.381255,0.18485,0.028709000000000002,0.002422,0.026287,0.15614099999999997,0.18242799999999998,398.512683,0.1683531657081375,0.00950165353260024,120.0,0
2012.387,-1.0342995,0.003716,21.690323,0.382633,0.1853935,0.028833,0.0025115,0.0263215,0.1565605,0.182882,398.43724599999996,0.16812243112131656,0.008118092101229823,121.0,0
2013.387,-1.040403,0.000139,21.693834,0.384011,0.185937,0.028957,0.002601,0.026356,0.15697999999999998,0.183336,398.361809,0.16789292971760916,0.006741925246533942,122.0,0
2014.387,-1.0436515,-0.0014359999999999998,21.692784,0.3848315,0.1853135,0.028824000000000002,0.0025234999999999997,0.0263005,0.1564895,0.18279,398.202684,0.16806451509836062,0.007770808337992596,123.0,0
2015.387,-1.0469,-0.003011,21.691734,0.385652,0.18469,0.028691,0.002446,0.026245,0.155999,0.182244,398.043559,0.1682371794871795,0.008806161521199174,124.0,0
2016.387,-1.0477859999999999,-0.004324,21.690356,0.38644,0.185207,0.0287995,0.002451,0.0263485,0.1564075,0.18275599999999997,397.94219050000004,0.16845951466832043,0.010139357318594389,125.0,0
2017.387,-1.048672,-0.005637,21.688978,0.387228,0.185724,0.028908,0.002456,0.026452,0.156816,0.183268,397.840822,0.16868069150666062,0.01146560730675672,126.0,0
2018.387,-1.0432985000000001,-0.003142,21.6881535,0.3859095,0.18580249999999998,0.0289535,0.0024635,0.02649,0.15684900000000002,0.18333899999999997,398.808663,0.16888747210710872,0.012705532657686591,127.0,0
2019.387,-1.037925,-0.000647,21.687329,0.384591,0.185881,0.028999,0.002471,0.026528,0.156882,0.18341,399.776504,0.16909416571585195,0.013944936377380479,128.0,0
2020.387,-1.033287,-0.0030745,21.6875015,0.3827005,0.18571949999999998,0.0287875,0.0024525,0.026334999999999997,0.15693200000000002,0.183267,399.3806035,0.16781046688714293,0.006247450649869979,129.0,0
2021.387,-1.028649,-0.005502,21.687674,0.38081,0.185558,0.028575999999999997,0.002434,0.026142,0.156982,0.183124,398.984703,0.16652758578954407,0.001445131689549406,130.0,0
2022.387,-1.0418105,0.0006329999999999999,21.6878665,0.3839205,0.18566749999999999,0.028790499999999997,0.0024085,0.026382,0.156877,0.183259,399.329793,0.16816889557490533,0.008396708440465694,131.0,0
2023.387,-1.054972,0.006768,21.688059,0.387031,0.185777,0.029005,0.002383,0.026622,0.156772,0.183394,399.674883,0.16981240392159364,0.01825173187645368,132.0,0
2024.387,-1.0519530000000001,0.010443000000000001,21.687009,0.3864075,0.185521,0.0290635,0.0024460000000000003,0.026617500000000002,0.1564575,0.183075,398.9134415,0.1701249852197228,0.020126073448811344,133.0,0
2025.387,-1.048934,0.014118,21.685959,0.385784,0.185265,0.029122000000000002,0.002509,0.026613,0.156143,0.182756,398.152,0.17043882569935445,0.022007965492842452,134.0,0
2026.387,-1.0516079999999999,0.0100205,21.6886145,0.387783,0.185322,0.029061000000000003,0.002486,0.026575,0.15626099999999998,0.182836,399.07870049999997,0.17006693885909566,0.019778008137486758,135.0,0
2027.387,-1.054282,0.005923,21.69127,0.389782,0.185379,0.029,0.002463,0.026537,0.156379,0.182916,400.005401,0.1696956132497762,0.017551416109767848,136.0,0
2028.387,-1.0485565000000001,0.0088395,21.692355,0.3910975,0.1856435,0.0288625,0.0024505,0.026412,0.156781,0.183193,399.3427295,0.1684632164406628,0.010161554378476767,137.0,0
