Time,Pressure before pump (Arith. Mean),Pressure after pump (Arith. Mean),Differential pressure (Arith. Mean),Flow rate (Arith. Mean),Tank temperature (Arith. Mean),Temperature TS inlet (Arith. Mean),Temperature TS outlet (Arith. Mean),Bypass temperature (Arith. Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2021-12-07 11:11:05.735,0.405427,0.596854,0.661764,1501.637644,-1.254609,-1.111219,-1.058042,24.773302,0.998,1746.892,29.114866666666668
2021-12-07 11:11:06.738,0.404441,0.595345,0.660037,1501.409497,-1.240454,-1.117622,-1.056176,24.782958,1.003,1747.895,29.13158333333333
2021-12-07 11:11:07.735,0.405527,0.596506,0.660907,1501.155286,-1.230518,-1.113721,-1.057384,24.779095,0.997,1748.892,29.1482
2021-12-07 11:11:08.738,0.404687,0.595665,0.660944,1501.02874,-1.234304,-1.102049,-1.053559,24.769085,1.003,1749.895,29.164916666666667
2021-12-07 11:11:09.735,0.405327,0.596296,0.661229,1500.280422,-1.226437,-1.104505,-1.051986,24.770536,0.997,1750.892,29.181533333333334
2021-12-07 11:11:10.738,0.405158,0.596188,0.661704,1500.812507,-1.231556,-1.109377,-1.057746,24.770787,1.003,1751.895,29.198249999999998
2021-12-07 11:11:11.737,0.404872,0.596166,0.660687,1501.355853,-1.246723,-1.110558,-1.057631,24.767052,0.999,1752.894,29.2149
2021-12-07 11:11:12.738,0.404153,0.594039,0.659612,1501.445434,-1.204723,-1.103339,-1.05855,24.752087,1.001,1753.895,29.231583333333333
2021-12-07 11:11:13.738,0.406369,0.597452,0.661835,1499.927266,-1.220735,-1.115283,-1.054481,24.762851,1.0,1754.895,29.24825
2021-12-07 11:11:14.738,0.404384,0.594207,0.658757,1502.39311,-1.251316,-1.126177,-1.063276,24.760751,1.0,1755.895,29.264916666666668
2021-12-07 11:11:15.737,0.405203,0.596454,0.660604,1499.488788,-1.25276,-1.118827,-1.058288,24.759175,0.999,1756.894,29.281566666666667
2021-12-07 11:11:16.735,0.4041,0.593921,0.659506,1500.313525,-1.262113,-1.117012,-1.05949,24.750918,0.998,1757.892,29.2982
2021-12-07 11:11:17.738,0.405273,0.59623,0.661201,1500.008687,-1.251184,-1.123772,-1.055653,24.74906,1.003,1758.895,29.314916666666665
2021-12-07 11:11:18.734,0.404695,0.595221,0.660335,1500.739135,-1.269485,-1.111877,-1.055014,24.738936,0.996,1759.891,29.33151666666667
2021-12-07 11:11:19.737,0.405383,0.595387,0.660486,1499.825359,-1.247913,-1.109508,-1.065206,24.747228,1.003,1760.894,29.348233333333333
2021-12-07 11:11:20.738,0.404132,0.595362,0.660448,1499.719814,-1.233729,-1.109377,-1.058944,24.746311,1.001,1761.895,29.364916666666666
2021-12-07 11:11:21.738,0.404694,0.596733,0.661137,1500.79479,-1.280322,-1.140615,-1.064326,24.740141,1.0,1762.895,29.38158333333333
2021-12-07 11:11:22.738,0.405712,0.596575,0.661339,1501.16726,-1.240291,-1.133265,-1.063538,24.747492,1.0,1763.895,29.39825
2021-12-07 11:11:23.737,0.405549,0.594344,0.658886,1501.153116,-1.251316,-1.128277,-1.062882,24.741585,0.999,1764.894,29.4149
2021-12-07 11:11:24.738,0.408133,0.598528,0.662276,1495.806523,-1.238585,-1.129196,-1.070889,24.739747,1.001,1765.895,29.431583333333332
2021-12-07 11:11:25.735,0.404514,0.59445,0.658952,1497.110598,-1.272973,-1.126517,-1.066191,24.741706,0.997,1766.892,29.4482
2021-12-07 11:11:26.736,0.405922,0.59573,0.660705,1495.556638,-1.271529,-1.129459,-1.061175,24.737778,1.001,1767.893,29.464883333333333
