Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Temperature TS outlet (Mean),Bypass temperature (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2021-12-07 12:36:41.419,0.335477,0.588485,0.63904,1310.102482,-1.424854,-1.224067,-0.74985,24.885277,2.5,6882.576,114.7096
2021-12-07 12:36:43.919,0.33637,0.589535,0.639109,1310.368397,-1.428739,-1.226482,-0.754155,24.885434,2.5,6885.076,114.75126666666667
2021-12-07 12:36:46.418,0.335696,0.58931,0.639021,1305.966189,-1.41722,-1.223255,-0.750464,24.868995,2.499,6887.575,114.79291666666667
2021-12-07 12:36:48.917,0.335291,0.588261,0.638403,1307.22649,-1.427094,-1.230135,-0.751882,24.868365,2.499,6890.074,114.83456666666666
2021-12-07 12:36:51.418,0.335033,0.588545,0.638151,1308.544142,-1.422563,-1.229497,-0.750863,24.866535,2.501,6892.575,114.87625
2021-12-07 12:36:53.917,0.335276,0.589163,0.640558,1312.328067,-1.433239,-1.213643,-0.745106,24.857491,2.499,6895.074,114.91789999999999
2021-12-07 12:36:56.416,0.33466,0.588314,0.63869,1311.969598,-1.430141,-1.223517,-0.745737,24.848823,2.499,6897.573,114.95955000000001
2021-12-07 12:36:58.916,0.335212,0.588346,0.638188,1312.308825,-1.396638,-1.231071,-0.73685,24.859712,2.5,6900.073,115.00121666666668
2021-12-07 12:37:01.416,0.336009,0.590106,0.640194,1314.218519,-1.408975,-1.224883,-0.739486,24.857859,2.5,6902.573,115.04288333333334
2021-12-07 12:37:03.916,0.336589,0.59168,0.642647,1316.574963,-1.421408,-1.221467,-0.731496,24.860447,2.5,6905.073,115.08455000000001
2021-12-07 12:37:06.415,0.335822,0.590138,0.640418,1315.997656,-1.407872,-1.225356,-0.737595,24.867209,2.499,6907.572,115.1262
2021-12-07 12:37:08.917,0.33698,0.590815,0.641288,1314.341037,-1.411857,-1.218423,-0.738109,24.857612,2.502,6910.074,115.16789999999999
2021-12-07 12:37:11.416,0.337295,0.590841,0.640716,1314.009097,-1.427567,-1.226038,-0.736702,24.853814,2.499,6912.573,115.20955000000001
2021-12-07 12:37:13.917,0.337227,0.591642,0.642269,1315.788847,-1.408079,-1.232173,-0.736482,24.854043,2.501,6915.074,115.25123333333333
2021-12-07 12:37:16.416,0.337165,0.589932,0.640506,1314.082678,-1.407242,-1.227772,-0.732237,24.844253,2.499,6917.573,115.29288333333334
2021-12-07 12:37:18.915,0.338163,0.590323,0.640436,1313.088398,-1.412441,-1.219263,-0.736229,24.847405,2.499,6920.072,115.33453333333334
2021-12-07 12:37:21.415,0.337536,0.590584,0.640535,1312.416279,-1.393699,-1.229077,-0.732966,24.854778,2.5,6922.572,115.3762
2021-12-07 12:37:23.915,0.337913,0.591312,0.642039,1315.452406,-1.435077,-1.213223,-0.735074,24.844201,2.5,6925.072,115.41786666666667
2021-12-07 12:37:26.416,0.33736,0.590519,0.640586,1315.786962,-1.408446,-1.223934,-0.742098,24.843336,2.501,6927.573,115.45955000000001
2021-12-07 12:37:28.914,0.336902,0.589135,0.639017,1313.83175,-1.408029,-1.236228,-0.740747,24.853078,2.498,6930.071,115.50118333333333
2021-12-07 12:37:31.415,0.33709,0.591228,0.642112,1313.027549,-1.424066,-1.216717,-0.736146,24.838753,2.501,6932.572,115.54286666666667
2021-12-07 12:37:33.913,0.338318,0.590671,0.640389,1315.859928,-1.428145,-1.224935,-0.739328,24.850137,2.498,6935.07,115.58449999999999
2021-12-07 12:37:36.415,0.33808,0.590212,0.640234,1316.869049,-1.400207,-1.236634,-0.733806,24.844123,2.502,6937.572,115.6262
2021-12-07 12:37:38.915,0.338064,0.591625,0.642046,1316.805054,-1.412359,-1.218134,-0.737248,24.838281,2.5,6940.072,115.66786666666667
2021-12-07 12:37:41.415,0.3383,0.590567,0.641031,1316.429755,-1.428634,-1.229684,-0.746069,24.840381,2.5,6942.572,115.70953333333334
2021-12-07 12:37:43.914,0.338576,0.591089,0.640907,1317.29569,-1.425519,-1.235965,-0.744108,24.834955,2.499,6945.071,115.75118333333333
2021-12-07 12:37:46.414,0.338027,0.589807,0.640094,1316.365709,-1.417,-1.235847,-0.745772,24.831736,2.5,6947.571,115.79285
2021-12-07 12:37:48.913,0.336129,0.592428,0.641969,1308.383024,-1.408555,-1.22919,-0.746472,24.837267,2.499,6950.07,115.83449999999999
2021-12-07 12:37:51.412,0.33932,0.58978,0.639528,1308.824506,-1.40388,-1.236911,-0.746892,24.838317,2.499,6952.569,115.87615000000001
2021-12-07 12:37:53.914,0.339893,0.590088,0.640307,1312.435131,-1.410912,-1.220522,-0.735852,24.833783,2.502,6955.071,115.91785
2021-12-07 12:37:56.415,0.340802,0.591526,0.642026,1313.479515,-1.419676,-1.218003,-0.736325,24.838034,2.501,6957.572,115.95953333333334
2021-12-07 12:37:58.911,0.340948,0.591163,0.640878,1316.304985,-1.415129,-1.228883,-0.739866,24.851586,2.496,6960.068,116.00113333333334
2021-12-07 12:38:01.413,0.339566,0.589389,0.639741,1313.996051,-1.429018,-1.230284,-0.741573,24.850421,2.502,6962.57,116.04283333333333
2021-12-07 12:38:03.912,0.340196,0.590295,0.639958,1314.252479,-1.418113,-1.227457,-0.74248,24.849664,2.499,6965.069,116.08448333333334
2021-12-07 12:38:06.413,0.340532,0.59093,0.641233,1315.568282,-1.42272,-1.231438,-0.739211,24.864541,2.501,6967.57,116.12616666666666
2021-12-07 12:38:08.912,0.340152,0.591426,0.641341,1315.005263,-1.434447,-1.234442,-0.743583,24.863059,2.499,6970.069,116.16781666666667
2021-12-07 12:38:11.412,0.337418,0.592599,0.642004,1308.489472,-1.411962,-1.231543,-0.738424,24.863806,2.5,6972.569,116.20948333333334
2021-12-07 12:38:13.911,0.337331,0.591203,0.640969,1307.213283,-1.407557,-1.235387,-0.734181,24.878346,2.499,6975.068,116.25113333333334
2021-12-07 12:38:16.411,0.337852,0.592239,0.641797,1305.817141,-1.428933,-1.225198,-0.734444,24.886908,2.5,6977.568,116.2928
2021-12-07 12:38:18.912,0.337727,0.592353,0.642159,1310.052277,-1.412119,-1.229706,-0.732966,24.892202,2.501,6980.069,116.33448333333334
2021-12-07 12:38:21.413,0.337418,0.592484,0.641534,1309.337798,-1.416265,-1.230809,-0.737952,24.903697,2.501,6982.57,116.37616666666666
2021-12-07 12:38:23.912,0.336868,0.591297,0.641197,1309.739545,-1.424731,-1.221101,-0.733393,24.908971,2.499,6985.069,116.41781666666667
2021-12-07 12:38:26.411,0.337257,0.590896,0.640271,1309.126375,-1.424941,-1.231133,-0.740274,24.919109,2.499,6987.568,116.45946666666667
2021-12-07 12:38:28.911,0.337878,0.591551,0.64099,1310.287923,-1.418417,-1.230021,-0.740628,24.92611,2.5,6990.068,116.50113333333334
2021-12-07 12:38:31.411,0.337156,0.591073,0.641142,1310.362149,-1.425939,-1.222887,-0.732132,24.928354,2.5,6992.568,116.5428
2021-12-07 12:38:33.910,0.338073,0.591703,0.641222,1309.657404,-1.417924,-1.224697,-0.733836,24.946713,2.499,6995.067,116.58445
2021-12-07 12:38:36.410,0.33731,0.590552,0.639929,1310.083623,-1.413094,-1.229054,-0.736146,24.950336,2.5,6997.567,116.62611666666666
2021-12-07 12:38:38.911,0.337371,0.591997,0.642318,1310.321249,-1.429631,-1.218187,-0.731735,24.946398,2.501,7000.068,116.6678
2021-12-07 12:38:41.411,0.336199,0.58993,0.639525,1310.634313,-1.436876,-1.222282,-0.734046,24.953329,2.5,7002.568,116.70946666666667
2021-12-07 12:38:43.911,0.336176,0.591008,0.640958,1311.509381,-1.410731,-1.234462,-0.737878,24.953119,2.5,7005.068,116.75113333333334
2021-12-07 12:38:46.410,0.335156,0.590056,0.640058,1312.477115,-1.422,-1.227299,-0.733813,24.948631,2.499,7007.567,116.79278333333333
2021-12-07 12:38:48.911,0.335699,0.591533,0.641512,1314.333497,-1.41763,-1.234955,-0.735695,24.933091,2.501,7010.068,116.83446666666667
2021-12-07 12:38:51.410,0.3359,0.591491,0.640716,1314.554347,-1.415067,-1.233864,-0.730662,24.935919,2.499,7012.567,116.87611666666666
2021-12-07 12:38:53.910,0.335953,0.591593,0.641343,1313.935726,-1.419047,-1.223724,-0.732021,24.927737,2.5,7015.067,116.91778333333333
2021-12-07 12:38:56.409,0.335868,0.591201,0.640587,1314.093998,-1.424153,-1.225461,-0.731555,24.928565,2.499,7017.566,116.95943333333334
2021-12-07 12:38:58.911,0.335625,0.590502,0.640329,1315.238378,-1.406609,-1.234167,-0.734488,24.923433,2.502,7020.068,117.00113333333334
2021-12-07 12:39:01.410,0.336244,0.592022,0.641683,1316.859868,-1.418113,-1.230871,-0.735757,24.927566,2.499,7022.567,117.04278333333333
2021-12-07 12:39:03.908,0.335946,0.589799,0.639753,1314.599628,-1.423628,-1.223465,-0.733498,24.92557,2.498,7025.065,117.08441666666666
2021-12-07 12:39:06.407,0.33899,0.589898,0.640054,1319.98232,-1.421107,-1.236438,-0.736387,24.931716,2.499,7027.564,117.12606666666667
2021-12-07 12:39:08.909,0.338153,0.589603,0.640406,1321.685657,-1.408866,-1.217793,-0.730657,24.933563,2.502,7030.066,117.16776666666667
2021-12-07 12:39:11.410,0.338548,0.590265,0.640932,1322.166375,-1.412644,-1.23296,-0.740313,24.934088,2.501,7032.567,117.20945
2021-12-07 12:39:13.909,0.338442,0.58961,0.640036,1321.865224,-1.410655,-1.233182,-0.740064,24.945427,2.499,7035.066,117.2511
2021-12-07 12:39:16.408,0.338627,0.590186,0.640712,1323.37268,-1.420162,-1.231396,-0.739433,24.940804,2.499,7037.565,117.29275
2021-12-07 12:39:18.908,0.338791,0.59144,0.641053,1323.256003,-1.404405,-1.235899,-0.74362,24.944166,2.5,7040.065,117.33441666666666
2021-12-07 12:39:21.407,0.33865,0.590341,0.640752,1322.868937,-1.415802,-1.239694,-0.739854,24.95441,2.499,7042.564,117.37606666666667
2021-12-07 12:39:23.911,0.33814,0.589876,0.640387,1322.093749,-1.407471,-1.2423,-0.739953,24.947337,2.504,7045.068,117.4178
2021-12-07 12:39:26.410,0.338482,0.589723,0.639944,1322.737457,-1.422506,-1.232741,-0.741883,24.951497,2.499,7047.567,117.45945
2021-12-07 12:39:28.906,0.338578,0.59004,0.639959,1322.198023,-1.413552,-1.243233,-0.734399,24.947689,2.496,7050.063,117.50105
2021-12-07 12:39:31.408,0.338403,0.589605,0.640212,1322.588653,-1.414796,-1.230651,-0.738844,24.952931,2.502,7052.565,117.54275
2021-12-07 12:39:33.908,0.338938,0.590353,0.64052,1322.639552,-1.41107,-1.231806,-0.742203,24.961224,2.5,7055.065,117.58441666666666
2021-12-07 12:39:36.408,0.338461,0.590205,0.640025,1322.193506,-1.419374,-1.234862,-0.739906,24.965756,2.5,7057.565,117.62608333333333
2021-12-07 12:39:38.907,0.337293,0.589991,0.640653,1323.704736,-1.424206,-1.218685,-0.73292,24.971009,2.499,7060.064,117.66773333333335
2021-12-07 12:39:41.407,0.33831,0.590346,0.640484,1322.562778,-1.424276,-1.233465,-0.738193,24.986567,2.5,7062.564,117.7094
2021-12-07 12:39:43.906,0.338875,0.590529,0.640396,1323.24171,-1.430996,-1.239817,-0.739979,24.994129,2.499,7065.063,117.75105
2021-12-07 12:39:46.407,0.339434,0.591957,0.641557,1323.809373,-1.416401,-1.23987,-0.746069,25.007361,2.501,7067.564,117.79273333333335
2021-12-07 12:39:48.907,0.336199,0.590802,0.640752,1321.052153,-1.417084,-1.235092,-0.733363,25.018755,2.5,7070.064,117.8344
2021-12-07 12:39:51.407,0.335786,0.590132,0.639609,1315.556572,-1.413566,-1.239502,-0.744074,25.018808,2.5,7072.564,117.87606666666667
2021-12-07 12:39:53.906,0.335961,0.589881,0.639885,1315.310905,-1.421002,-1.232079,-0.734128,25.019705,2.499,7075.063,117.91771666666666
2021-12-07 12:39:56.407,0.336715,0.591497,0.641593,1316.028264,-1.424137,-1.227607,-0.735223,25.026625,2.501,7077.564,117.9594
2021-12-07 12:39:58.906,0.336436,0.589434,0.639745,1316.956088,-1.421422,-1.240377,-0.734444,25.035359,2.499,7080.063,118.00105
2021-12-07 12:40:01.405,0.33785,0.591197,0.640672,1316.374992,-1.41533,-1.23607,-0.735389,25.031419,2.499,7082.562,118.0427
2021-12-07 12:40:03.905,0.337305,0.590813,0.64045,1314.440951,-1.432429,-1.234535,-0.732336,25.031191,2.5,7085.062,118.08436666666667
2021-12-07 12:40:06.404,0.337371,0.590774,0.640025,1313.733642,-1.401674,-1.245682,-0.729979,25.022069,2.499,7087.561,118.12601666666666
2021-12-07 12:40:08.904,0.337471,0.591323,0.64169,1315.184498,-1.435183,-1.225408,-0.734023,25.019967,2.5,7090.061,118.16768333333333
2021-12-07 12:40:11.404,0.336797,0.590705,0.64106,1314.244894,-1.421723,-1.233013,-0.732388,25.012873,2.5,7092.561,118.20935
2021-12-07 12:40:13.906,0.336709,0.590703,0.640719,1313.417304,-1.412067,-1.237316,-0.734015,25.008674,2.502,7095.063,118.25105
2021-12-07 12:40:16.405,0.337242,0.590127,0.639286,1313.795903,-1.425834,-1.239484,-0.730714,25.010407,2.499,7097.562,118.2927
2021-12-07 12:40:18.904,0.340453,0.591207,0.642087,1318.814466,-1.418428,-1.234652,-0.728928,25.005311,2.499,7100.061,118.33435
2021-12-07 12:40:21.405,0.339234,0.589034,0.639047,1322.126786,-1.414743,-1.24015,-0.731129,25.008674,2.501,7102.562,118.37603333333333
2021-12-07 12:40:23.904,0.340064,0.591167,0.64173,1323.231179,-1.409605,-1.230923,-0.73187,25.00715,2.499,7105.061,118.41768333333333
2021-12-07 12:40:26.404,0.337494,0.590475,0.640359,1324.864052,-1.407449,-1.235532,-0.733963,25.008779,2.5,7107.561,118.45935
2021-12-07 12:40:28.903,0.336566,0.59168,0.641205,1316.290091,-1.420792,-1.237278,-0.733288,25.001372,2.499,7110.06,118.501
2021-12-07 12:40:31.403,0.335944,0.591556,0.641293,1315.754274,-1.42368,-1.235755,-0.730662,24.991233,2.5,7112.56,118.54266666666668
2021-12-07 12:40:33.904,0.336272,0.591581,0.641534,1315.570168,-1.419991,-1.228237,-0.731969,24.981432,2.501,7115.061,118.58435
2021-12-07 12:40:36.402,0.336125,0.590083,0.640146,1314.565667,-1.406769,-1.248728,-0.740011,24.975369,2.498,7117.559,118.62598333333334
2021-12-07 12:40:38.904,0.335544,0.590065,0.640513,1315.802043,-1.432848,-1.227187,-0.731286,24.966841,2.502,7120.061,118.66768333333333
2021-12-07 12:40:41.403,0.336337,0.590913,0.64126,1315.142991,-1.43408,-1.238591,-0.729716,24.962079,2.499,7122.56,118.70933333333333
2021-12-07 12:40:43.903,0.336344,0.591743,0.641303,1318.225154,-1.414984,-1.24533,-0.73163,24.963358,2.5,7125.06,118.751
2021-12-07 12:40:46.403,0.335252,0.589689,0.639708,1317.759331,-1.428476,-1.23378,-0.731788,24.958842,2.5,7127.56,118.79266666666668
2021-12-07 12:40:48.903,0.336937,0.591573,0.641821,1317.372717,-1.425536,-1.231312,-0.728953,24.956584,2.5,7130.06,118.83433333333333
2021-12-07 12:40:51.402,0.337072,0.590102,0.640403,1318.531464,-1.408607,-1.2346,-0.731239,24.964495,2.499,7132.559,118.87598333333334
2021-12-07 12:40:53.902,0.339782,0.590517,0.640928,1325.740656,-1.411595,-1.238261,-0.730761,24.965528,2.5,7135.059,118.91765000000001
2021-12-07 12:40:56.401,0.338822,0.588659,0.6393,1325.680087,-1.423575,-1.235072,-0.730504,24.959715,2.499,7137.558,118.9593
2021-12-07 12:40:58.903,0.339064,0.589521,0.640263,1326.479642,-1.426971,-1.239835,-0.732231,24.961172,2.502,7140.06,119.001
2021-12-07 12:41:01.402,0.339053,0.589635,0.640256,1326.351745,-1.437546,-1.230713,-0.731029,24.955145,2.499,7142.559,119.04265000000001
2021-12-07 12:41:03.901,0.339381,0.589041,0.639554,1325.044277,-1.420949,-1.239852,-0.733446,24.960661,2.499,7145.058,119.0843
2021-12-07 12:41:06.402,0.339721,0.589404,0.639954,1324.948885,-1.428598,-1.235164,-0.730237,24.94616,2.501,7147.559,119.12598333333334
2021-12-07 12:41:08.902,0.339157,0.589952,0.640318,1326.577671,-1.425029,-1.231386,-0.730237,24.930256,2.5,7150.059,119.16765000000001
2021-12-07 12:41:11.401,0.3401,0.590772,0.641293,1327.191316,-1.419531,-1.238329,-0.735862,24.921315,2.499,7152.558,119.2093
2021-12-07 12:41:13.901,0.339459,0.589184,0.63962,1326.112137,-1.428985,-1.240377,-0.733918,24.919687,2.5,7155.058,119.25096666666667
2021-12-07 12:41:16.402,0.339713,0.58999,0.641064,1326.862331,-1.426499,-1.231911,-0.732231,24.911046,2.501,7157.559,119.29265000000001
2021-12-07 12:41:18.900,0.339759,0.589541,0.640072,1325.987616,-1.429353,-1.240587,-0.730504,24.907447,2.498,7160.057,119.33428333333333
2021-12-07 12:41:21.402,0.339232,0.588875,0.63962,1326.451365,-1.419624,-1.245241,-0.72903,24.910626,2.502,7162.559,119.37598333333334
2021-12-07 12:41:23.901,0.340062,0.590619,0.641598,1327.79128,-1.420214,-1.234232,-0.727142,24.908025,2.499,7165.058,119.41763333333333
2021-12-07 12:41:26.400,0.339192,0.588993,0.640113,1327.78562,-1.417431,-1.237173,-0.728561,24.90419,2.499,7167.557,119.45928333333333
2021-12-07 12:41:28.898,0.339547,0.589125,0.639661,1326.085723,-1.420949,-1.241743,-0.729821,24.901249,2.498,7170.055,119.50091666666667
2021-12-07 12:41:31.400,0.339761,0.589087,0.639628,1326.760532,-1.424294,-1.238628,-0.731444,24.897346,2.502,7172.557,119.54261666666666
2021-12-07 12:41:33.899,0.3394,0.587957,0.639613,1326.289484,-1.426044,-1.2294,-0.728561,24.888116,2.499,7175.056,119.58426666666666
2021-12-07 12:41:36.399,0.340685,0.590061,0.641112,1326.926427,-1.420568,-1.245608,-0.733753,24.882754,2.5,7177.556,119.62593333333332
2021-12-07 12:41:38.899,0.340138,0.588532,0.640558,1327.179996,-1.430088,-1.224935,-0.725882,24.875929,2.5,7180.056,119.6676
2021-12-07 12:41:41.399,0.340257,0.589225,0.639903,1326.462676,-1.4297,-1.23254,-0.725566,24.879343,2.5,7182.556,119.70926666666666
2021-12-07 12:41:43.898,0.3406,0.588843,0.639333,1326.778134,-1.407189,-1.241638,-0.720734,24.884702,2.499,7185.055,119.75091666666667
2021-12-07 12:41:46.399,0.341891,0.590193,0.641325,1326.477954,-1.423069,-1.231995,-0.706218,24.883649,2.501,7187.556,119.7926
2021-12-07 12:41:48.899,0.341643,0.58929,0.639936,1324.414754,-1.409051,-1.241917,-0.699918,24.890895,2.5,7190.056,119.83426666666666
2021-12-07 12:41:51.400,0.341334,0.58933,0.640619,1324.867822,-1.422983,-1.246395,-0.690507,24.895089,2.501,7192.557,119.87595
2021-12-07 12:41:53.899,0.341117,0.589318,0.640407,1327.508278,-1.430193,-1.237646,-0.687276,24.887801,2.499,7195.056,119.9176
2021-12-07 12:41:56.399,0.341173,0.590035,0.641061,1327.31719,-1.428634,-1.243755,-0.680071,24.889582,2.5,7197.556,119.95926666666666
2021-12-07 12:41:58.898,0.341205,0.59023,0.640723,1328.047868,-1.420214,-1.243529,-0.683021,24.888536,2.499,7200.055,120.00091666666667
2021-12-07 12:42:01.398,0.341579,0.589129,0.640289,1327.258217,-1.426079,-1.231281,-0.682949,24.884171,2.5,7202.555,120.04258333333334
2021-12-07 12:42:03.897,0.3414,0.589776,0.641043,1326.75172,-1.436548,-1.238749,-0.684071,24.887906,2.499,7205.054,120.08423333333333
2021-12-07 12:42:06.399,0.340242,0.587752,0.638474,1325.751967,-1.439093,-1.239468,-0.68741,24.89131,2.502,7207.556,120.12593333333332
2021-12-07 12:42:08.898,0.340364,0.58832,0.640484,1326.174397,-1.435077,-1.225513,-0.687328,24.883494,2.499,7210.055,120.16758333333334
2021-12-07 12:42:11.399,0.340874,0.589419,0.64063,1327.769098,-1.440405,-1.228709,-0.689194,24.88879,2.501,7212.556,120.20926666666666
2021-12-07 12:42:13.898,0.341669,0.590484,0.641388,1328.968567,-1.446212,-1.238119,-0.691373,24.885857,2.499,7215.055,120.25091666666667
2021-12-07 12:42:16.397,0.34069,0.589568,0.640381,1330.270375,-1.421947,-1.237804,-0.69547,24.888169,2.499,7217.554,120.29256666666667
2021-12-07 12:42:18.896,0.33994,0.588133,0.639782,1328.29125,-1.421527,-1.241375,-0.697255,24.881025,2.499,7220.053,120.33421666666666
2021-12-07 12:42:21.397,0.340943,0.588356,0.639605,1326.933968,-1.419781,-1.237264,-0.696122,24.884171,2.501,7222.554,120.3759
2021-12-07 12:42:23.896,0.340289,0.587833,0.639363,1327.462998,-1.422473,-1.225723,-0.692108,24.876612,2.499,7225.053,120.41754999999999
2021-12-07 12:42:26.396,0.340359,0.588379,0.639572,1327.158303,-1.407239,-1.236371,-0.700846,24.872991,2.5,7227.553,120.45921666666666
2021-12-07 12:42:28.895,0.340308,0.588163,0.638628,1326.806434,-1.416643,-1.2419,-0.702035,24.884281,2.499,7230.052,120.50086666666667
2021-12-07 12:42:31.395,0.340604,0.589207,0.640363,1327.772413,-1.423943,-1.239327,-0.701983,24.871517,2.5,7232.552,120.54253333333332
2021-12-07 12:42:33.896,0.340737,0.589303,0.640568,1328.321452,-1.41742,-1.23464,-0.695912,24.873779,2.501,7235.053,120.58421666666666
2021-12-07 12:42:36.397,0.340196,0.58907,0.639844,1329.978516,-1.413012,-1.243351,-0.704677,24.885956,2.501,7237.554,120.6259
2021-12-07 12:42:38.896,0.339948,0.587677,0.638903,1328.587458,-1.420739,-1.236333,-0.704977,24.887854,2.499,7240.053,120.66754999999999
2021-12-07 12:42:41.395,0.340337,0.588572,0.640006,1328.017681,-1.430876,-1.237226,-0.713223,24.896994,2.499,7242.552,120.7092
2021-12-07 12:42:43.896,0.340595,0.588176,0.639021,1328.715453,-1.425921,-1.240727,-0.710608,24.904589,2.501,7245.053,120.75088333333333
2021-12-07 12:42:46.395,0.341043,0.589232,0.64058,1328.30257,-1.42867,-1.236963,-0.708601,24.896258,2.499,7247.552,120.79253333333332
2021-12-07 12:42:48.895,0.340748,0.589089,0.640068,1328.293175,-1.427233,-1.228289,-0.709926,24.897713,2.5,7250.052,120.8342
2021-12-07 12:42:51.394,0.339709,0.587005,0.638473,1329.102521,-1.421527,-1.241585,-0.709914,24.901984,2.499,7252.551,120.87585
2021-12-07 12:42:53.895,0.338764,0.585877,0.637698,1324.024368,-1.426271,-1.236247,-0.710839,24.899927,2.501,7255.052,120.91753333333332
2021-12-07 12:42:56.395,0.340387,0.588792,0.639506,1328.778781,-1.423751,-1.239397,-0.715932,24.90334,2.5,7257.552,120.9592
2021-12-07 12:42:58.895,0.340723,0.588571,0.640013,1330.521374,-1.420811,-1.239082,-0.714619,24.899979,2.5,7260.052,121.00086666666667
2021-12-07 12:43:01.395,0.340559,0.589176,0.640579,1329.661393,-1.424434,-1.229527,-0.709053,24.890948,2.5,7262.552,121.04253333333332
2021-12-07 12:43:03.895,0.341137,0.589859,0.640513,1330.097041,-1.426376,-1.241812,-0.721812,24.901134,2.5,7265.052,121.0842
2021-12-07 12:43:06.394,0.340879,0.588984,0.640521,1330.317542,-1.411181,-1.245419,-0.716795,24.901511,2.499,7267.551,121.12585
2021-12-07 12:43:08.894,0.339436,0.585787,0.63713,1325.866962,-1.421618,-1.242722,-0.716224,24.895509,2.5,7270.051,121.16751666666667
2021-12-07 12:43:11.393,0.340352,0.588396,0.639491,1328.538405,-1.428145,-1.239642,-0.717845,24.906449,2.499,7272.55,121.20916666666668
2021-12-07 12:43:13.895,0.340204,0.587718,0.63854,1329.203712,-1.418732,-1.244401,-0.71213,24.912515,2.502,7275.052,121.25086666666667
2021-12-07 12:43:16.394,0.341102,0.588732,0.639363,1325.753668,-1.418639,-1.235703,-0.720839,24.911545,2.499,7277.551,121.29251666666667
2021-12-07 12:43:18.892,0.340635,0.588137,0.639219,1328.004475,-1.419426,-1.236701,-0.718056,24.917691,2.498,7280.049,121.33415
2021-12-07 12:43:21.394,0.341289,0.589322,0.640325,1328.036792,-1.413956,-1.241987,-0.719058,24.916767,2.502,7282.551,121.37585
2021-12-07 12:43:23.893,0.339881,0.586524,0.637811,1327.832787,-1.427777,-1.238329,-0.724148,24.913436,2.499,7285.05,121.4175
2021-12-07 12:43:26.394,0.338848,0.584055,0.635021,1319.958842,-1.411227,-1.2412,-0.720475,24.919129,2.501,7287.551,121.45918333333334
2021-12-07 12:43:28.893,0.340022,0.586732,0.637742,1326.910201,-1.415802,-1.247205,-0.724621,24.915117,2.499,7290.05,121.50083333333333
2021-12-07 12:43:31.392,0.34024,0.587797,0.638995,1327.427151,-1.431138,-1.233654,-0.720734,24.910442,2.499,7292.549,121.54248333333334
2021-12-07 12:43:33.892,0.339872,0.587664,0.638764,1328.29129,-1.426394,-1.240255,-0.721262,24.9143,2.5,7295.049,121.58415
2021-12-07 12:43:36.391,0.340409,0.588312,0.638642,1328.427091,-1.421002,-1.248466,-0.723676,24.915642,2.499,7297.548,121.6258
2021-12-07 12:43:38.891,0.34057,0.58868,0.639433,1329.132708,-1.426412,-1.245367,-0.725619,24.914276,2.5,7300.048,121.66746666666667
2021-12-07 12:43:41.392,0.337481,0.588524,0.638985,1325.806637,-1.422195,-1.246395,-0.729554,24.913827,2.501,7302.549,121.70915
2021-12-07 12:43:43.890,0.338079,0.588545,0.639139,1321.233187,-1.412809,-1.250199,-0.723991,24.920738,2.498,7305.047,121.75078333333333
2021-12-07 12:43:46.391,0.33994,0.58913,0.638904,1317.214299,-1.432886,-1.247325,-0.72596,24.922611,2.501,7307.548,121.79246666666667
2021-12-07 12:43:48.891,0.339812,0.589653,0.640102,1315.581089,-1.430366,-1.242757,-0.719869,24.926391,2.5,7310.048,121.83413333333333
2021-12-07 12:43:51.392,0.339759,0.58906,0.638966,1315.918924,-1.427706,-1.247497,-0.719268,24.930204,2.501,7312.549,121.87581666666667
2021-12-07 12:43:53.891,0.339455,0.587929,0.637591,1314.018531,-1.433712,-1.233549,-0.722573,24.940489,2.499,7315.048,121.91746666666667
2021-12-07 12:43:56.391,0.339772,0.588844,0.639664,1315.790427,-1.433254,-1.234672,-0.723545,24.93243,2.5,7317.548,121.95913333333333
2021-12-07 12:43:58.890,0.339041,0.587889,0.637599,1317.187896,-1.420496,-1.23819,-0.721077,24.944612,2.499,7320.047,122.00078333333333
2021-12-07 12:44:01.390,0.338291,0.588769,0.639525,1316.301512,-1.429894,-1.23714,-0.716457,24.937523,2.5,7322.547,122.04244999999999
2021-12-07 12:44:03.891,0.33717,0.587977,0.639139,1319.569817,-1.427426,-1.242232,-0.718032,24.938101,2.501,7325.048,122.08413333333333
2021-12-07 12:44:06.391,0.337071,0.587265,0.637555,1318.306249,-1.424119,-1.238925,-0.720709,24.947658,2.5,7327.548,122.1258
2021-12-07 12:44:08.890,0.337507,0.588814,0.638863,1320.342675,-1.419321,-1.235282,-0.721837,24.954042,2.499,7330.047,122.16744999999999
2021-12-07 12:44:11.391,0.33742,0.588988,0.639668,1320.407512,-1.43437,-1.240203,-0.723991,24.952511,2.501,7332.548,122.20913333333333
2021-12-07 12:44:13.890,0.337698,0.588587,0.638308,1319.235195,-1.426779,-1.240482,-0.724516,24.965546,2.499,7335.047,122.25078333333333
2021-12-07 12:44:16.390,0.336472,0.587435,0.637997,1317.641969,-1.426026,-1.243614,-0.720055,24.965843,2.5,7337.547,122.29244999999999
2021-12-07 12:44:18.889,0.337715,0.58849,0.638594,1319.604984,-1.42263,-1.237856,-0.725146,24.977418,2.499,7340.046,122.3341
